review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
33,5,무난하고 깔끔해요~수납장있어서 좋아요^^,pink****,19.11.10.,64,장롱/붙박이장,침실가구
,,,,,,,
34,5,역시 무광은 진리입니다. 매트한 화이트에 집안 분위기랑 너무 잘 어울리고  높이 자체가 200cm넘지 않는 장롱이라 낮아보이지만  저의 롱코트들이 바닥에 접히지 않아 좋아요 ㅠㅠ 설치하는데 2시간 걸리더라구요~ 새 장롱이라 냄새빼는데 시간은 좀 걸리지만 만족스러워요! 가격대비 짱!,j204****,19.03.13.,64,장롱/붙박이장,침실가구
,,,,,,,
35,5,배성  전화가  안와서   제가  콜센터에  저나  하서  조금은  짜증났지만    설치는  맘에  듭니다~~^^,dalo****,17.12.07.,64,장롱/붙박이장,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,5,아주 만족합니다. 깔끔하고 예쁩니다.,dksk****,20.08.03.,66,장롱/붙박이장,침실가구
,,,,,,,
2,5,"만족하며
잘쓰고있습니다~~~~",lhl6****,20.02.16.,66,장롱/붙박이장,침실가구
,,,,,,,
3,4,"정리공간이 넓어서 좋았습니다.
다만 양쪽 끝부분에 밀림방지 턱이나 바를 설치하면 더 좋았을거 같군요.",riri****,20.01.28.,66,장롱/붙박이장,침실가구
,,,,,,,
4,5,"너무좋습니다
또사야겟어요",lhl6****,19.12.20.,66,장롱/붙박이장,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,4,"큰아이 주니어 장으로는 딱 좋습니다  단지 아쉬움은 컬러가 크림색을 연상햇는데 약간 살구빛 나도군요..
모니터 해상도 때문이라고 생각하지만 조금 아쉬운 점입니다.
그 외에는 아주 좋습니다.",from****,21.03.16.,72,장롱/붙박이장,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,5,맘에 들어요 아직 설치전이에요,aass****,21.02.18.,77,장롱/붙박이장,침실가구
,,,,,,,
2,5,맘에 들어요 아직 설치전이에요,aass****,21.02.18.,77,장롱/붙박이장,침실가구
,,,,,,,
3,5,맘에 들어요 아직 설치는 못했어요,aass****,21.02.18.,77,장롱/붙박이장,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,5,설치도 친절하게 해주시고 홈페이지에 나와있는 거랑 똑같아서 만족스럽습니다,whdg****,21.03.11.,79,장롱/붙박이장,침실가구
,,,,,,,
2,4,정확한 시간에 방문 하셔서 설치해주셨어요 ~,llii****,20.12.28.,79,장롱/붙박이장,침실가구
,,,,,,,
3,5,상품만족 배송만족 합니다,esh9****,20.11.25.,79,장롱/붙박이장,침실가구
,,,,,,,
4,3,"물건은 좋습니다
배송설치 문제",esh9****,20.10.16.,79,장롱/붙박이장,침실가구
,,,,,,,
5,5,빨리 연락오고 빠른설치,feel****,20.09.20.,79,장롱/붙박이장,침실가구
,,,,,,,
6,5,"사진보다 더 이쁘고 튼튼해요
너무 만족스럽네요",came****,20.04.18.,79,장롱/붙박이장,침실가구
,,,,,,,
7,4,오른쪽 문을 연후에 왼쪽 문 열어야 한다는 점은 몰랐어요 ㅜㅜ 그것빼고는 다 만족스럽습니다. 색도 환하니 이쁘고 수납도 많이되서 좋아요,simp****,20.01.10.,79,장롱/붙박이장,침실가구
,,,,,,,
8,5,만족합니다..기사님도 친절했고 깔끔하니 이뻐요..붙박이장 할까 고민했었는데 정말 잘산거 같아요..가격도 저렴해서 만족하면서 사용하고 있습니다..,star****,19.10.08.,79,장롱/붙박이장,침실가구
,,,,,,,
9,4,디자인이랑 가격은 괜찮은데 견고함은 약간 부족합니다,love****,19.11.03.,79,장롱/붙박이장,침실가구
,,,,,,,
10,5,완죤맘에듭니다붙박이장보다더나은거같아욤,jyb8****,19.10.07.,79,장롱/붙박이장,침실가구
,,,,,,,
11,5,완죤맘에듭니다 붙박이장보다던은거같아요,jyb8****,19.10.07.,79,장롱/붙박이장,침실가구
,,,,,,,
12,5,잘쓰고있어요 좋아요,hyom****,19.10.01.,79,장롱/붙박이장,침실가구
,,,,,,,
13,1,"완전 안은 필름지 싸구려네요...
스티커 붙였다 띄니 이렇게 필름지가 찟어지네요..
무슨 이런가구가 있는지
한샘이라는게 의심스럽게요",bigl****,19.08.16.,79,장롱/붙박이장,침실가구
,,,,,,,
14,5,냄새는 일주일 지나니 빠지네요,eely****,19.08.25.,79,장롱/붙박이장,침실가구
,,,,,,,
15,5,"생각보다 너무 깔끔하고 예뻐요
배송팀동 친절하시고 보양재 깔아서 손상없이 잘 설치해주었습니다
역시 믿고쓰는 한샘 이네요??",star****,19.07.13.,79,장롱/붙박이장,침실가구
,,,,,,,
16,4,가격도 저렴하고 좋습니다^^,love****,19.08.14.,79,장롱/붙박이장,침실가구
,,,,,,,
17,5,"완전 맘에 드는 가구예요. 역시 한샘 이라는 말이 나올 법 합니다.
디자인 깔끔하고 하이그로시라 반들반들 좋습니다.
수납공간도 넓고 길어서 아주 좋아요",virt****,19.07.03.,79,장롱/붙박이장,침실가구
,,,,,,,
18,5,옷장맘에들어요 오래된아파트인데 높이도 천장에 남는틈 거의없이 맞고요 하이글로시문이라 너무 번쩍이지않을까 걱정이었는데 과하지않네요,sell****,19.07.04.,79,장롱/붙박이장,침실가구
,,,,,,,
19,5,한샘홈피보다 여기가 싸고 좋아요,eely****,19.06.25.,79,장롱/붙박이장,침실가구
,,,,,,,
20,5,"깔끔하고 기사분들이 친절하게 조립해주셔셔
아주 만족해요~",pka6****,19.06.22.,79,장롱/붙박이장,침실가구
,,,,,,,
21,4,높은장이라 수납 많이 될 것 좋아요~,silv****,19.05.30.,79,장롱/붙박이장,침실가구
,,,,,,,
22,4,친절하게 설명도 잘 해주시고 배송도 빨리와주셔서 감사했습니다.,njo1****,19.06.17.,79,장롱/붙박이장,침실가구
,,,,,,,
23,4,수납공간이 많고 깔끔해서 좋습니다,oroz****,19.06.12.,79,장롱/붙박이장,침실가구
,,,,,,,
24,5,배송기사님들도 친절하고 제품도 좋아요,legi****,19.05.25.,79,장롱/붙박이장,침실가구
,,,,,,,
25,5,실물과 똑같고 좋아요,s680****,19.06.08.,79,장롱/붙박이장,침실가구
,,,,,,,
26,5,정말정말 맘에 듭니다~,yeon****,19.01.13.,79,장롱/붙박이장,침실가구
,,,,,,,
27,5,"배송일에 맞춰서 배송되었고  기사님도 친절합니다.
완제품이 아니고 조립하는 형태로 부품을 집으로 가져와 조립합니다. 참고하시기 바랍니다.",jong****,18.03.13.,79,장롱/붙박이장,침실가구
,,,,,,,
28,5,"서라운드 필요없어서 옷방을 따로 두어서 서라운딩(?)이 필요 없어서 큰옷장을 찾다가 골랐어요!!
큰게최고입니다 ㅎ",dark****,17.12.29.,79,장롱/붙박이장,침실가구
,,,,,,,
29,5,사진과똑같네요,dark****,17.12.29.,79,장롱/붙박이장,침실가구
,,,,,,,
30,4,깔끔하고 좋아요 서브옷장으로 구입했는데 깔끔하고 좋아요~배송도 정해진 시간에 오셨고 설치도 빨리되었어요~^^,haha****,17.12.12.,79,장롱/붙박이장,침실가구
,,,,,,,
31,5,만족합니다,haha****,17.12.12.,79,장롱/붙박이장,침실가구
,,,,,,,
32,5,좋아요 B형과 하나씩 주문했는데 맘에들어요. 직접 오셔서 설치해주시니까 신경안써도 되서 좋더라고요,shao****,17.11.14.,79,장롱/붙박이장,침실가구
,,,,,,,
33,5,맘에들어요,shao****,17.11.14.,79,장롱/붙박이장,침실가구
,,,,,,,
34,5,넘 좋아요 ㅎ,ytx8****,17.08.02.,79,장롱/붙박이장,침실가구
,,,,,,,
35,5,"날짜지정해서 기사님들오셨는데
너무 친절하게 뚝딱뚝딱 조립하시고 가셨습니다ㅋ
",psb8****,17.03.18.,79,장롱/붙박이장,침실가구
,,,,,,,
36,5,너무 좋아요!! 특히 문닫힐때 소리가 안나네요!,free****,17.03.04.,79,장롱/붙박이장,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,2,"멀리서 봐야 예쁜 옷장이네요.
조립기사님이 몇시간동안 조립하느라 고생하셔서 그냥 쓰지만 상품 자체는 실망이에요.
모서리 부분마다 전부 도색이 까지고  나무가 패이고 마감이 엉망이에요. 새집에 놓은 새 옷장인데 새것같지가 않아서 너무 속상하고 오래 못 쓸것 같아서 구매한게 좀 후회되네요. 칠 벗겨진 부분에 보수할 수 있는 페인트라도 보내주셨으면 좋겠어요... 마켓비에서 구입했던 철제 캐비넷이랑 행거는 몇 년째 사용해도 칠 벗겨짐이나 고장 없이 잘 쓰고 있는데 이번 옷장은 너무 실망스럽습니다.",kiss****,19.01.29.,81,장롱/붙박이장,침실가구
,,,,,,,
2,5,절대비추 옷방을 만들기위해 불편하더라도 diy 시스템을 만들고자했습니다.그래서 이것저것 구매했는데 문짝하나라도 안뒤틀린게없고제작이후엔 뜨거나 문이 다 닫기지않는등 미흡하기 그지없습니다.조립미숙이기보다 나무자체가 뒤틀린게 왔네요..ㅎㅎ,jnyo****,18.09.11.,81,장롱/붙박이장,침실가구
,,,,,,,
3,2,뒤틀린나무,jnyo****,18.09.11.,81,장롱/붙박이장,침실가구
,,,,,,,
4,2,뒤틀린옷장...하,jnyo****,18.09.11.,81,장롱/붙박이장,침실가구
,,,,,,,
5,2,뒤틀린나무..,jnyo****,18.09.11.,81,장롱/붙박이장,침실가구
,,,,,,,
6,4,안방에 두었어요 정말 아주아주 깔끔한 화이트 옷장 찾고있었는데 만족스러워요 조립기사님께서 수평도 잪 맞춰주셨어요,ysn8****,17.12.21.,81,장롱/붙박이장,침실가구
,,,,,,,
7,2,ㅠㅠ 정말 최악 3문짜리 옷장 파손되서 와서 다시 보내주시라고 하고 진짜 너무 오래걸린듯 ..2주도 더 뒤에서야 완성할수있었네요 심지어 경첩도 하나 불량인데 그냥 다른거 구해다가 써요,jumi****,17.12.20.,81,장롱/붙박이장,침실가구
,,,,,,,
8,4,보통 깔끔해요 ㅎㅎ 3문 1문 같이했는데 세트라서 깔끔해요~ 살짝 기스? 금? 가서왓는데 교환에 지쳐서 그냥 써요,jumi****,17.12.17.,81,장롱/붙박이장,침실가구
,,,,,,,
9,3,금갓어요 ㅠ 금가서 왓네요.. ㅈㄴ짜 교환하는거에 지쳐서 그냥 쓰러구요 디자인은 깔끔하니 이쁜ㄷ 배송에 신경써주세요,jumi****,17.12.17.,81,장롱/붙박이장,침실가구
,,,,,,,
10,3,배송빠름 배송은 정말빨랏어요 ㅎㅎ 월요일 주문해서.. 제주인데도 금요일 왔어요 빠른거 맞죠 3문 짜리는 깨져서 왓지만 2문 짜리는 깨끗하게 와써요~!,jumi****,17.12.09.,81,장롱/붙박이장,침실가구
,,,,,,,
11,5,배송 정말 총알배송이네요.,aijo****,17.12.28.,81,장롱/붙박이장,침실가구
,,,,,,,
12,2,정말 힘들어요 ....ㅠㅠ디자인 깔끔하고 딱 봣을때 이쁘긴 정말 이쁜데 두명이서 조립했는데 5시간 걸리고 너무 힘들어요 진짜 살점 나가고 죽을것같아요 열심히 했는데 나사 다 튀어나오고 문짝 비율 안맞아서 다시 맞춰야하는데 그냥 안하려고요 그리고 본체도 왜 흔들리는지모르갰어요 부실해요 두개 샀는데 3문은 이미 조립해서 환불은 못하고 2문 산거는 이미 환불했고 조립한것도 오래못쓸것같아서 그냥 버리고 조립되있는거 사려고요... 단한마디로 깔끔한데 조립하기 겁나 힘듭니다  사람 죽어요,golf****,17.11.15.,81,장롱/붙박이장,침실가구
,,,,,,,
13,5,군더더기 없이 깔끔해요 ,ysn8****,17.12.21.,81,장롱/붙박이장,침실가구
,,,,,,,
14,2,휴.. 진짜 엉망이에요 ,jumi****,17.12.20.,81,장롱/붙박이장,침실가구
,,,,,,,
15,5,이번에는 멀쩡하게왔어요~,jumi****,17.12.17.,81,장롱/붙박이장,침실가구
,,,,,,,
16,5,깔끔하니 좋네요,jumi****,17.12.17.,81,장롱/붙박이장,침실가구
,,,,,,,
17,3,이쁘고 깔끔한데.... 조립하는데 두명이서 5시간걸렸어요 죽을것같아요 열심히했지만 나사 다 튀어나오고 흔들리고 문짝도 안맞아서 두개샀는데 하나 환불하고 조립한거는 그냥 버립니다..,golf****,17.11.15.,81,장롱/붙박이장,침실가구
,,,,,,,
18,5,배송은 정말빠름,jumi****,17.12.09.,81,장롱/붙박이장,침실가구
,,,,,,,
19,5,"조립식이고  혼자할 수가 없어서 조립신청했는데
기사님께서 친절히 잘 해주셔서 감사합니다.",lank****,17.11.27.,81,장롱/붙박이장,침실가구
,,,,,,,
20,4,원룸에 적당 여자라 옷이 많아서 2개 샀어요 ㅠㅠ 첨에 합판이 너무 무거워서 진짜 당황...조립하는데 시간이 오래 걸리긴 했지만 뭐 깔끔하고 만족합니다.,isr7****,17.11.15.,81,장롱/붙박이장,침실가구
,,,,,,,
21,5,만족해요 ㅎㅎㅎ ,isr7****,17.11.15.,81,장롱/붙박이장,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,5,엄청 크고 튼튼해보이고 좋아요 추천합니다,jong****,20.12.11.,82,장롱/붙박이장,침실가구
,,,,,,,
2,5,멋진옷장이네요 설명두 친절하고,ran9****,20.07.05.,82,장롱/붙박이장,침실가구
,,,,,,,
3,5,"튼튼하고 디자인도 깔끔해요
공간 활용도가 좋은데 수납공간도 많아서 실용적이네요!!",lumi****,19.12.12.,82,장롱/붙박이장,침실가구
,,,,,,,
4,5,튼튼하고 이뻐요   수납도 넉넉해요,lumi****,19.11.05.,82,장롱/붙박이장,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,1,제품이파손된 상태로 배송이 와서 교환하는데 두달정도 걸린듯 하고  그것도 소비자보호원을 통해서 교환 했습니다. 다시는 여기물건 살일 없습니다. 이런 판매자 첨이네요. 구매하실때 창고하세요. 이런리뷰 첨써보네요. 다시는 저와같은 피해자가 없길바랍니다,ilfo****,21.03.26.,86,장롱/붙박이장,침실가구
,,,,,,,
2,5,"유독 흑백사진과 잘 어울리는 색상의 캐비넷 옷장입니다.
자석만 있으면 가볍고 멋스럽게 스타일링하기 좋아요~",daga****,20.12.10.,86,장롱/붙박이장,침실가구
,,,,,,,
3,5,캐비넷 조립 어렵지 않고 색도 이뻐요.,tena****,20.10.05.,86,장롱/붙박이장,침실가구
,,,,,,,
4,4,색상 나쁘지않고 쓸만합니다. 조립 설명서가 그다지 친절하진 않고 상품에 스크래치 있는거 빼곤 대체로 만족,bemj****,20.07.26.,86,장롱/붙박이장,침실가구
,,,,,,,
5,4,"재구매인데 이전모델에 비해 자력이 약해 문이 잘 열리는 부분이 아쉽네요
그 외에는 좋습니다",over****,20.07.07.,86,장롱/붙박이장,침실가구
,,,,,,,
6,4,마감 괜찮은 편. 상당히 무거워서 여성분들이 혼자 조립하기엔 좀 버거울 수도 있을 듯. 생각했던 것보다 좀 크다고 느낄 수 있음.,bazz****,20.05.25.,86,장롱/붙박이장,침실가구
,,,,,,,
7,5,만좁합니다.만족합니다..,u2u2****,20.06.21.,86,장롱/붙박이장,침실가구
,,,,,,,
8,5,배송도 빠르고 좋아요 깔끔하니 좋고 수납도 많이되고  정리하기 편해요,negu****,20.04.30.,86,장롱/붙박이장,침실가구
,,,,,,,
9,5,"원래 2분할로 나뉘어져 있는 거 사용하다가 외투넣을 장이 필요해서 구매했어용ㅎㅎ
생각보다 많은 옷이 들어가지는 않지만 맞춰서 놓아두니 깔끔하고 예뻐요~~^^
조립도 쉽고 만족합니당",by78****,19.08.25.,86,장롱/붙박이장,침실가구
,,,,,,,
10,5,"아주 잘 사용하고있습니다♡
겨울외투는 부피가 커서 생각보다 많이 들어가지지는 않지만 만족하며 사용중입니다.",by78****,19.09.30.,86,장롱/붙박이장,침실가구
,,,,,,,
11,4,생각보다 커요! 색상은 연한 그레이 했는데 좀 사무실용 같긴해요.그리고 문짝이 왼쪽만 계속 빠져요.오른쪽은 안 그런데.. 똑같이 조립했는데도요. 문짝이 좀 튼튼하면 좋겠네요,yonn****,19.08.12.,86,장롱/붙박이장,침실가구
,,,,,,,
12,4,"아들양복코트장으로 두었는데 깔끔하고 이뻐요
무거워서 튼튼도 하고요",ddmo****,19.07.30.,86,장롱/붙박이장,침실가구
,,,,,,,
13,5,한달사용해보았는데 볼수록 더 만족합니다.다만 문여닫을때 소리가 좀 크네요.디자인적으로는 너무 만족해요.,woor****,19.07.17.,86,장롱/붙박이장,침실가구
,,,,,,,
14,5,"주문한날 연락와서 놀랬네요
좀 크기가 크긴한데 잘받았어요!",quer****,19.08.07.,86,장롱/붙박이장,침실가구
,,,,,,,
15,5,너무너무너무 좋습니다,jcho****,19.08.18.,86,장롱/붙박이장,침실가구
,,,,,,,
16,3,"너~~무 무겁습니다 
조립이 쉽지않아요 
조금 휜부분있지만 그냥 씁니다",duke****,19.07.10.,86,장롱/붙박이장,침실가구
,,,,,,,
17,5,배송도 빠르고 조립신청 했는데  깔끔하게 잘 해주셨어요~,asix****,19.06.28.,86,장롱/붙박이장,침실가구
,,,,,,,
18,5,화면과 같네요 깔끔합니다,woor****,19.06.03.,86,장롱/붙박이장,침실가구
,,,,,,,
19,1,"진짜 서랍장보다 설명서 더 개판이라 어디구명이 앞뒤로 가는지도없고 덕분에 문 안닫히고 안에 판 다까지고^^
고객번호는 왜있는지 5통 전화해서 안받으시고 진짜 응대하나 끝내주네요
웬만해선 별점 잘주는데 여기제품은 안살듯",whit****,19.04.16.,86,장롱/붙박이장,침실가구
,,,,,,,
20,5,마켓비 철제가구는 늘 실망시키지 않네요. 여자 혼자 해도 큰 어려움 없이 조립가능해요,tree****,19.05.09.,86,장롱/붙박이장,침실가구
,,,,,,,
21,5,아이방이랑 넘 어울려요. 정말좋아요. 조립도 너무나도 간편하고 어렵지않아요,p800****,19.01.23.,86,장롱/붙박이장,침실가구
,,,,,,,
22,5,디자인도 크기도 좋지만 뭔가 겉옷을 걸기엔 좁은느낌,rlaw****,18.12.27.,86,장롱/붙박이장,침실가구
,,,,,,,
23,5,참 좋았어요 ㅎㅎㅎ,wnwn****,18.10.15.,86,장롱/붙박이장,침실가구
,,,,,,,
24,4,"4개째구입 집에 3개 구매해서 사용하고 있고요~애들옷 정리하느라 하나더 구매했어요~
역시나 좋아요~
깔끔 그 자체입니다~",ttet****,18.09.09.,86,장롱/붙박이장,침실가구
,,,,,,,
25,2,"고객이 호구로 보이시나요. 고객응대며 이런대우 처음받아봅니다. 그냥 
씹으면 끝나시는겁니까???
검수잘해서 보내주시던가요. 1~2만원 하는것도 아닌데  답변도 느리며 이제는 답변도 없으시니 정말 돈아깝습니다.",tjid****,18.08.22.,86,장롱/붙박이장,침실가구
,,,,,,,
26,2,"고객응대며  제대로 된 물건이 온적이 한번도 없어요. 톡답변도 느리고요.  다 찌그러져서 오고요. 
처음부터 제대로된 물건을 검수해서 출고해 주시던가요. 돈만 날렸네요.",tjid****,18.08.22.,86,장롱/붙박이장,침실가구
,,,,,,,
27,4,"좋아요 일단 무게가 너무 무거워서 혼자하긴 힘들구요
둘이서해야합니다 만들고나니 깔끔해서 좋아요 폭은 좁아서 똑같이 옷거는걸로 1칸짜리 더 생기면 좋겠어유",peek****,18.06.06.,86,장롱/붙박이장,침실가구
,,,,,,,
28,5,불량 랜덤 걸릴까봐 조마조마 기도까지했어요 잘 당첨됬네요 기사님도 후딱 튼튼히 해주시고 감사해요 너무이뻐요!!! 그냥 모던 심플 깔끔 영롱 그자체임,ddde****,18.05.31.,86,장롱/붙박이장,침실가구
,,,,,,,
29,5,조립하는게 힘들었지만 만족해요,peek****,18.06.06.,86,장롱/붙박이장,침실가구
,,,,,,,
30,5,멀쩡히 왔습니다,ddde****,18.05.31.,86,장롱/붙박이장,침실가구
,,,,,,,
31,5,깔끔하고 예쁩니다,uper****,18.05.22.,86,장롱/붙박이장,침실가구
,,,,,,,
32,5,좋아요~ 다만 여자 혼자 조립하는데 조금 애먹었어요.,kjue****,18.05.01.,86,장롱/붙박이장,침실가구
,,,,,,,
33,5,좋네요 쓰임새가 좋아용 생각했던 그대로 입니다. 높이가 꽤길어서 놀랬어요 넉넉히 들어가서 좋아요 혼자 조립하기 힘드니 둘이서 하세요,ljy6****,18.03.23.,86,장롱/붙박이장,침실가구
,,,,,,,
34,5,감사합니다!,toma****,18.04.01.,86,장롱/붙박이장,침실가구
,,,,,,,
35,5,생각보다 길이가 높아서 놀랬어요,ljy6****,18.03.23.,86,장롱/붙박이장,침실가구
,,,,,,,
36,5,너무 클까봐 걱정했는데 사이즈 적당하고 딱 좋아요~ 박스 무게가 너무 무거워서 걱정했는데 여자 둘이 조립 가능한 수준이네요.,seun****,18.01.09.,86,장롱/붙박이장,침실가구
,,,,,,,
37,5,만족스럽습니다 아주 예뻐요ㅠㅠㅠㅠ흑  근데 이거 크기도 크기거니와 조립이 끼워맞추는 형식이라 작은 분들은.... 못할것같아요.. ㅜ,vivi****,17.12.19.,86,장롱/붙박이장,침실가구
,,,,,,,
38,5,배송두 빠르고 조립도 쉽고 좋네요,kja8****,17.12.01.,86,장롱/붙박이장,침실가구
,,,,,,,
39,5,조립하는 것만 어렵지 그거말곤 흠이없네요 남자분이시면 혼자서 어떻게 할 순 있어도 여자 혼자서는 절대 못해요ㅠㅠ 조립하는 부분부분들이 너무 무겁더라구요.. 어쨌든 완성시키고 방 안에 온갖 자질구레한 것들 넣으니 잘 들어가고 크기도 1인이 쓰기 너무 적당해요 강력추천!,21gm****,17.11.04.,86,장롱/붙박이장,침실가구
,,,,,,,
40,4,좋아요 엄청 키가 크네요. 옆으로  좀 더 컸으면 더 좋을듯해요. 마켓비는 사랑입니다.:ㅓ자튜래구ㅐ루태둔,miri****,17.10.29.,86,장롱/붙박이장,침실가구
,,,,,,,
41,5,깔끔하고 좋았습니다.,hi2s****,17.11.10.,86,장롱/붙박이장,침실가구
,,,,,,,
42,5,잘받았습니다~,21gm****,17.11.04.,86,장롱/붙박이장,침실가구
,,,,,,,
43,5,만족합니다,miri****,17.10.29.,86,장롱/붙박이장,침실가구
,,,,,,,
44,5,조아요~~,niga****,17.09.23.,86,장롱/붙박이장,침실가구
,,,,,,,
45,5,장롱 조아요 만족합니다 잘쓸게요 감사합니다 ㅇㄷ느급ㄷㅇㄷㅇㅈ 릇ㄷ으긋ㄷㅇㄷ긋ㅈ윿ㄷ ㄴㅅㄷ윽ㄷㅇㄷ으긋츠긋ㄷㅇ. .,niga****,17.09.23.,86,장롱/붙박이장,침실가구
,,,,,,,
46,5,검정색 시크합니다 예뻐요,hyej****,17.06.06.,86,장롱/붙박이장,침실가구
,,,,,,,
47,3,제품은 전에 샀던 캐비닛 사이즈랑 똑같아서 이걸로 샀는데  마켓비 제품은 항상 배송시 기사님한테 한탄?섞인 소리를 듣게 되네요. 제품은 괜찮아요. 도장칠은 군데군데 벗겨져있었지만요,prob****,17.05.08.,86,장롱/붙박이장,침실가구
,,,,,,,
48,5,사이즈 적당하고 좋아요 깔끔하네요,kenj****,17.05.25.,86,장롱/붙박이장,침실가구
,,,,,,,
49,5,진짜 너무 마음에 들어요 깔끔하고 좋더라구요 크기랑 무게도 생각했던거처럼 딱맞고 너무 예뻐요 상품도 하자없이 배송되어서 더 좋아요 ,jet9****,17.04.23.,86,장롱/붙박이장,침실가구
,,,,,,,
50,3,잘받았어요 ,fusg****,17.04.27.,86,장롱/붙박이장,침실가구
,,,,,,,
51,5,아직 조립전이라 잘모르겠지만 깔끔하고 좋아용~,jeny****,17.04.18.,86,장롱/붙박이장,침실가구
,,,,,,,
52,5,"조립이 간단해요 조립도 간단하고 혼자 해도 큰 무리 없는 거 같아요 
여자라면 둘이서 하는 것도 큰 무리 없어요.",mjeo****,17.04.04.,86,장롱/붙박이장,침실가구
,,,,,,,
53,5,혼자서조립하기는불편해요. ,won7****,17.04.16.,86,장롱/붙박이장,침실가구
,,,,,,,
54,5,무거웠지만 이뻐요,ysh8****,17.04.17.,86,장롱/붙박이장,침실가구
,,,,,,,
55,5,배송기사님이 수고하셨어요. 감사합니다 ,mjeo****,17.04.03.,86,장롱/붙박이장,침실가구
,,,,,,,
56,3,문 고정하는 도구가 짧아서 집에있는 다른 공구로 끼워서 고정 시켰어요 위험하더라구요ㅠㅠ모양은 깔금 예뻐요~~,glin****,17.03.15.,86,장롱/붙박이장,침실가구
,,,,,,,
57,5,빠른배송 감사,youm****,17.03.15.,86,장롱/붙박이장,침실가구
,,,,,,,
58,5,생각보다 작아서 놀랬는데 여자 혼자서도 충분히 조립 가능합니다!!,hyan****,17.03.06.,86,장롱/붙박이장,침실가구
,,,,,,,
59,5,무겁긴 한데 좋네요~,mins****,17.03.10.,86,장롱/붙박이장,침실가구
,,,,,,,
60,5,깔끔하고좋아요,blis****,17.03.08.,86,장롱/붙박이장,침실가구
,,,,,,,
61,5,항상만족합니다!,qwdw****,17.03.01.,86,장롱/붙박이장,침실가구
,,,,,,,
62,5,예뻐요만족,coco****,17.02.22.,86,장롱/붙박이장,침실가구
,,,,,,,
63,4,옷장.. 조립은 그럭저럭인데 그 박스를 여자혼자는 절대 들수가 없어요어쩐지 기사 아저씨가 무겁다고 승질을 내시더라니.. 조금 부실해요..더는 할말이 없음상품평 몇개째쓰는지 몰겠다,zzzd****,16.12.06.,86,장롱/붙박이장,침실가구
,,,,,,,
64,3,"겁나게 무거워요
여자 혼자 조립 절대 불가능
저는 남자친구하고 키큰 여자친구가 도와줬어요
그리고 문이 좀 부실함
조립 완료하고 한번 떨어짐...
",zzzd****,16.12.06.,86,장롱/붙박이장,침실가구
,,,,,,,
65,5,빨강색이 포인트로 좋으네요,p800****,16.11.28.,86,장롱/붙박이장,침실가구
,,,,,,,
66,5,넘넘 좋아요. 조립도 쉽고. 짱!,p800****,16.11.23.,86,장롱/붙박이장,침실가구
,,,,,,,
67,4,블랙 옷장사서 쓰고 있어요. 1. 블랙사시면 옷걸이도 블랙으로 준비해두시길 추천드려요.다른색 옷걸이는 별로 안어울리는군요. 전체적으로 튼튼하고 문제없어요. 조립 2인하라고 되어있는데  1인으로도 충분하네요. 생각보다 별로 안걸렸어요. 그리고 왼쪽문이 조금 기울어져서 열어도 스스로 닫히는거 빼고는 괜찮네요..(수평계 앱으로 수평 맞췄는데도.),rdt9****,16.10.18.,86,장롱/붙박이장,침실가구
,,,,,,,
68,5,"제품 자체에 조금 문제가 있는듯하지만(왼쪽문 기울어짐)
상태 전체적으로는 괜찮아요.",rdt9****,16.10.18.,86,장롱/붙박이장,침실가구
,,,,,,,
69,5,너무 이뻐요~,dang****,16.10.22.,86,장롱/붙박이장,침실가구
,,,,,,,
70,4,ㅈㅇㄷㅇㅈㅅㄴㅇㄷㅇㅈㅈㅇㅈㅁㅈㅇㅈㅇㅈ ㅇㅈㅅㄴㅂㄷㅅㅇㄷㅅㄷㅅㅈㅁㅈㅁㄷ슻ㅇㄷㅇㄷㅅㅈ ㅈㅇㄷㅇㅈㅈㅇㄴㅅㄴㅅ?ㅅㅈㅅㄷㅅㄷㅅㄷ늣ㄷㅅㄷㅅㄷㅅㄷㅅㄷㅇㄷㄴㅅㄴㅅㄴㅅㄷㅅㅈㅇㄴㅅㄷㅅㄷㅅㅈㅇㅈㅇㅈㅅㅈㅇㄷㅇ,gyur****,16.11.02.,86,장롱/붙박이장,침실가구
,,,,,,,
